person_age,person_income,person_emp_length,name,cb_person_default_on_file,cb_person_cred_hist_length,person_id
37,90000,15.0,Harry Wallace,N,13,31326
40,87048,11.0,Darrell Brooks,N,13,31327
49,90000,3.0,Catherine Wright,N,16,31328
37,87950,3.0,Julie Chang,N,14,31329
36,93000,1.0,Charlene Lee,Y,12,31330
37,88000,20.0,Vanessa Galloway,N,16,31331
41,88000,5.0,Katrina Brooks,N,17,31332
37,88000,21.0,Douglas Woodward,N,17,31333
36,95000,2.0,Mary Dean,N,11,31334
37,88000,2.0,Helen Parker,Y,11,31335
42,73100,4.0,Stacey Brewer,Y,13,31336
37,88296,8.0,Angela Campos,N,14,31337
49,88400,4.0,Joseph Moore,Y,14,31338
41,100000,3.0,Samuel Bradley,N,14,31339
37,88824,8.0,Christina Curry,N,17,31340
38,89000,2.0,Leslie Williams,N,13,31341
38,89000,11.0,Jonathan Diaz,N,13,31342
49,77000,4.0,Cindy Ford,Y,12,31343
37,89000,3.0,Kristina Buckley,N,15,31344
40,36000,4.0,Daniel Weeks,Y,12,31345
50,120000,0.0,Elizabeth Shields,N,12,31346
41,90000,4.0,Misty Jackson,N,15,31347
41,125000,0.0,Christina Terry,Y,12,31348
38,125000,0.0,Janet York,N,14,31349
36,90000,4.0,Vanessa Torres,N,14,31350
36,90000,13.0,Toni Reynolds,N,13,31351
41,113000,1.0,Sandra Ashley,Y,15,31352
38,90000,5.0,Krystal Johnson,N,17,31353
40,90000,2.0,Robin Kennedy,N,14,31354
41,90000,23.0,John Mills,N,13,31355
37,90000,11.0,Eric Walsh,N,16,31356
38,78000,6.0,Katrina Fritz,N,17,31357
39,275000,12.0,Russell Gilmore,N,14,31358
36,48000,8.0,Dwayne White,N,14,31359
38,90000,1.0,Alexandra Swanson,N,16,31360
45,90000,3.0,Gregory Armstrong,N,13,31361
39,90000,0.0,Beverly George,N,11,31362
38,90000,14.0,Jasmine Wong,N,11,31363
39,90000,15.0,Christina Wade,N,12,31364
37,78000,0.0,Matthew Simon,N,12,31365
39,90000,2.0,Diane Underwood,N,11,31366
36,36000,20.0,Justin Schaefer,N,16,31367
36,41000,18.0,Brittany Archer,N,14,31368
37,44196,0.0,Jimmy Edwards,N,14,31369
37,35000,2.0,Brandi Estrada,N,14,31370
37,90000,11.0,Colleen Singh,N,12,31371
43,90000,0.0,Sandra George,Y,11,31372
42,78000,0.0,Lisa Becker,N,15,31373
46,90000,5.0,Mary Vargas,N,16,31374
42,40000,10.0,Patrick Chavez,N,12,31375
41,90000,12.0,Paige Thomas,N,16,31376
36,78000,7.0,Brian Burns,Y,13,31377
41,90000,3.0,Stephanie Weaver,N,14,31378
45,47000,4.0,Nathan Fox,N,11,31379
46,48956,0.0,Daniel Bowers,N,13,31380
50,90000,2.0,Alvin Fuentes,N,13,31381
38,90000,9.0,Michelle Gilbert,Y,12,31382
36,35000,1.0,Victoria Fernandez,N,13,31383
36,72000,12.0,Shannon Lopez,Y,16,31384
39,35000,2.0,Lauren Stewart,N,15,31385
38,90000,0.0,Jason Snow,Y,17,31386
40,90000,1.0,Brent Jackson,N,13,31387
37,78000,9.0,Jerry Camacho,N,14,31388
36,90000,2.0,Patrick Riley,Y,11,31389
37,25000,0.0,Angelica Bender,Y,14,31390
38,35000,5.0,Tyler Webster,Y,12,31391
38,90000,9.0,Benjamin Ward,N,17,31392
40,24000,3.0,Angela Bryant,Y,17,31393
45,29676,5.0,Monica West,Y,17,31394
39,90000,9.0,Joshua Maldonado,Y,15,31395
40,90996,9.0,Courtney Williams,N,14,31396
41,91000,13.0,Christie Hinton,N,16,31397
44,91000,14.0,Daniel West,N,14,31398
38,91200,0.0,Marie Lopez,N,16,31399
39,91992,0.0,Daniel Sanchez,N,11,31400
37,79992,2.0,Anna Lawrence,Y,14,31401
42,82500,3.0,Nathan Barnes,N,11,31402
39,92000,1.0,Jennifer Cowan,N,16,31403
36,92000,18.0,Anna Ruiz,N,11,31404
41,92000,15.0,Lawrence Fitzgerald,N,15,31405
41,92000,5.0,Lindsey Barton,N,13,31406
42,13200,4.0,Jacob Acosta,Y,14,31407
46,92000,18.0,Robert Allen,N,17,31408
37,92000,15.0,Barbara Jordan,N,14,31409
47,92000,0.0,Sheila Powers,N,12,31410
38,92904,8.0,Ricky Smith,N,16,31411
43,93000,7.0,Oscar Cummings,N,13,31412
38,34296,1.0,Dawn Logan,Y,12,31413
37,93000,2.0,Stephanie Garza,N,11,31414
46,81000,1.0,Daniel Massey,N,14,31415
39,182500,2.0,Ronald Wells,N,14,31416
36,94000,14.0,Michaela Day,N,12,31417
44,82000,5.0,Jill Mccarthy,Y,17,31418
44,94128,14.0,Justin Fields,N,13,31419
36,94185,3.0,Alyssa Jones,N,15,31420
41,56004,4.0,Lori Sullivan,N,15,31421
44,94800,4.0,Lisa Scott,N,16,31422
36,95000,18.0,Erin Roberts,N,11,31423
40,95000,12.0,Brandon Reed,N,16,31424
47,95000,13.0,Edward Kim,N,16,31425
39,95000,6.0,Mary Collier,N,14,31426
49,95000,12.0,Candace Jones,N,13,31427
44,95000,1.0,Joann Nguyen,N,14,31428
44,50000,5.0,Alicia Johnson,Y,13,31429
43,46000,2.0,Eugene Barry,N,13,31430
45,52680,0.0,Shannon Barnes,N,15,31431
38,83000,1.0,Chelsea James,Y,12,31432
49,95000,2.0,Peter Phillips,N,12,31433
45,33600,14.0,Jose Martinez,N,11,31434
37,95000,10.0,Michael Morgan,N,13,31435
37,65000,2.0,Brian Molina,Y,12,31436
39,95000,3.0,Nathaniel Sullivan,Y,11,31437
38,67000,6.0,Jacob Molina,N,17,31438
41,95000,5.0,Mark Johnston,N,12,31439
38,95000,6.0,Joe Murphy,Y,17,31440
39,70000,5.0,Adam Gibson,N,17,31441
41,95000,2.0,William Russell,Y,11,31442
40,83000,7.0,Kimberly Moreno,N,13,31443
44,83000,2.0,Kathryn Black,Y,15,31444
38,95000,5.0,Andrew Mckenzie,N,12,31445
44,95000,4.0,David Luna,N,15,31446
40,110000,6.0,Brandi Edwards,N,17,31447
40,95892,19.0,Deborah Martinez,N,14,31448
37,130000,2.0,Morgan Mann,N,16,31449
38,96000,15.0,Annette Harrison,N,16,31450
46,96000,4.0,Charles Watson,N,11,31451
36,43000,12.0,Brandon Richmond,Y,12,31452
37,71400,7.0,Jonathan Johns,Y,14,31453
42,96000,9.0,Cheryl Osborne,N,14,31454
40,45760,8.0,Craig Dunn,N,13,31455
45,66000,4.0,Madeline Ward,N,11,31456
43,27036,1.0,Jeffrey Webb,Y,15,31457
41,33000,2.0,Pam Leonard,Y,11,31458
40,32878,6.0,Brian Gordon,Y,14,31459
42,67300,4.0,Ariel Stewart,N,16,31460
40,96000,5.0,Valerie Santana,N,17,31461
38,32560,8.0,Jacqueline Yang,N,16,31462
38,96000,0.0,Lisa Hunt,N,14,31463
37,96996,21.0,John Campbell,N,13,31464
42,97000,13.0,Jessica Marshall,Y,16,31465
37,45000,6.0,Anthony Owens,N,16,31466
43,97000,0.0,Lindsey Williams,N,13,31467
39,40800,4.0,Charles Morris,Y,17,31468
38,48300,3.0,Justin Mcdonald,Y,14,31469
37,97000,7.0,Christy Bailey,N,15,31470
36,32000,4.0,Daniel Thomas,Y,11,31471
39,52000,1.0,Sierra Lawrence,N,12,31472
37,32000,8.0,Bradley King,N,13,31473
37,52000,0.0,Steven Anderson,N,11,31474
39,98000,22.0,Johnny Frazier,Y,16,31475
41,98000,18.0,Leah Harrison,N,17,31476
39,98000,0.0,Teresa Lambert,N,15,31477
40,98000,4.0,Jennifer Kim,N,16,31478
38,98000,7.0,Patrick Zuniga,N,17,31479
42,98000,2.0,Jonathan Black,N,11,31480
38,55000,2.0,Nicholas Noble,N,16,31481
36,32000,0.0,Kenneth Ruiz,N,16,31482
43,98004,11.0,Janice Mann,N,15,31483
41,98004,25.0,Kayla Richardson,N,15,31484
36,98240,4.0,Vickie Fitzpatrick,N,16,31485
44,99000,5.0,Micheal Welch,N,11,31486
44,99000,3.0,Jesse Mejia,N,14,31487
36,99500,5.0,Eric Mitchell,N,16,31488
44,99996,4.0,Chelsea Parker,Y,16,31489
38,54000,2.0,Gregory Thomas,N,17,31490
48,62000,10.0,Jeffrey Nunez,N,12,31491
41,62004,5.0,Thomas Sloan,N,17,31492
38,99996,22.0,Tyler Bradford,Y,13,31493
41,62500,4.0,Brett Clark,N,16,31494
39,100000,5.0,Claudia Boyd,N,13,31495
36,100000,5.0,Caroline Anderson,N,14,31496
45,100000,16.0,Becky Kelly,N,16,31497
38,59000,5.0,Jermaine Davis,N,14,31498
37,31200,1.0,Kaitlyn Rodriguez,N,12,31499
46,70000,0.0,Jacob Johnson,N,16,31500
37,100000,13.0,Terrence Oneill,N,15,31501
41,100000,10.0,Lauren Dillon,N,15,31502
42,75000,12.0,Michael Valencia,N,14,31503
37,88000,3.0,Julie Gonzalez,N,12,31504
40,82000,2.0,Lori Mckenzie,N,13,31505
37,73000,21.0,Joseph Cantrell,N,17,31506
38,100000,5.0,Melissa Perkins,N,13,31507
47,100000,4.0,Ariel Hill,N,15,31508
38,100000,0.0,Ruth Nguyen,Y,14,31509
36,88000,1.0,Jennifer Coleman,N,14,31510
37,101644,13.0,Crystal Fuller,N,13,31511
37,105000,6.0,Adam Sandoval,N,11,31512
36,100000,2.0,Molly Graham,N,11,31513
36,100000,17.0,Jeff Savage,N,17,31514
45,125004,7.0,Lance Parks,N,12,31515
36,126251,16.0,Matthew Rasmussen,N,17,31516
36,130000,3.0,Becky Delgado,N,14,31517
45,123000,2.0,Gregory Johnson,N,17,31518
48,100000,3.0,Cristian Ochoa,N,11,31519
39,100000,9.0,James Joseph,N,11,31520
50,150000,3.0,Ann Wade,N,12,31521
41,180000,16.0,Daniel Richardson,N,15,31522
37,100000,0.0,Cynthia House,Y,17,31523
42,100000,7.0,Tiffany Shah,Y,15,31524
39,100000,0.0,Chloe Brewer,N,16,31525
42,100000,16.0,Alexandra Bentley,Y,13,31526
47,119000,5.0,Sergio Lyons,N,16,31527
40,100010,11.0,Angela Matthews,N,15,31528
36,100111,5.0,Jose Morris,N,11,31529
38,100280,1.0,Elizabeth Snyder,N,17,31530
49,74880,6.0,Michael Luna,N,16,31531
36,100671,6.0,Heather Elliott,N,14,31532
38,30120,1.0,Christopher Golden,Y,17,31533
39,101000,17.0,Calvin Griffith,Y,17,31534
36,101004,11.0,Daniel Romero,N,11,31535
46,101500,8.0,Clayton Rodriguez,N,14,31536
45,48000,5.0,Todd Brown,N,15,31537
41,102000,20.0,Kelly Macdonald,N,17,31538
41,102000,5.0,Penny Potter,N,12,31539
37,60000,4.0,Deanna Rivera,N,15,31540
50,102031,9.0,Eric Fowler,Y,11,31541
41,102300,9.0,Michael Stanley,N,11,31542
39,75000,0.0,Victoria Holder,N,11,31543
49,103000,14.0,Anita Miller,N,11,31544
38,85000,1.0,Douglas Ingram,N,14,31545
38,103970,0.0,Christina Campbell,Y,14,31546
36,30000,0.0,Jerry Reynolds,N,15,31547
39,96500,4.0,Meagan Lee,N,11,31548
38,104800,6.0,Jackie Berg,N,11,31549
38,105000,22.0,Todd Fletcher,N,11,31550
42,105000,18.0,James Lucas,Y,17,31551
42,42000,6.0,Steven Moon,N,14,31552
41,105000,4.0,Angelica Alvarado,N,15,31553
37,80004,7.0,Julie Mitchell,N,14,31554
37,105000,2.0,Miranda Butler,N,15,31555
49,105000,1.0,Nicole Boyle,N,13,31556
39,105000,1.0,Zachary Gregory,N,12,31557
41,46152,10.0,Michele Proctor,N,16,31558
43,93000,15.0,Kaitlin Cameron,Y,15,31559
46,80409,2.0,Eileen Davis,N,11,31560
39,105201,20.0,Mariah Romero,N,15,31561
46,105398,9.0,Hunter Owens,N,12,31562
36,105859,20.0,Breanna Hill,N,15,31563
36,106000,15.0,Donna Duffy,N,14,31564
38,106000,4.0,Carl Ryan,Y,12,31565
50,106000,2.0,Mackenzie Davis,N,15,31566
48,94050,1.0,Margaret Palmer,Y,16,31567
46,107000,17.0,Jonathan Jackson,N,14,31568
38,107004,11.0,Derrick Dunn,N,16,31569
36,107004,3.0,Jade Parks,N,15,31570
44,30000,3.0,Julie Schmidt,N,11,31571
36,108000,7.0,Kenneth Moreno,N,12,31572
48,30000,0.0,Teresa George,Y,12,31573
40,108000,0.0,Kristina Pugh,N,15,31574
44,108000,12.0,Darlene Oneill,N,11,31575
40,35416,15.0,David Villanueva,N,14,31576
38,108000,7.0,James Bridges,N,11,31577
36,108000,1.0,Kristina Jackson,N,14,31578
43,108639,3.0,David Rogers,N,13,31579
47,109000,15.0,Justin Medina,N,14,31580
44,109000,17.0,Laura Bush,Y,12,31581
41,109920,18.0,Jesus Maldonado,Y,17,31582
36,39996,0.0,Nicholas Bruce,N,11,31583
42,110000,6.0,Brian Scott,N,17,31584
41,110000,7.0,Anna Russell,N,11,31585
36,110000,7.0,Sheila Richardson,N,12,31586
38,42000,3.0,Andrea Richardson,N,17,31587
38,110000,16.0,Brittney Wright,N,17,31588
41,42000,5.0,Thomas Jordan,Y,15,31589
36,42000,2.0,Kayla Brooks,N,11,31590
40,110000,14.0,Ashley Chen,N,14,31591
36,110000,3.0,Ann Thompson,N,16,31592
38,110000,6.0,Veronica Pace,Y,11,31593
38,110000,5.0,Scott Arroyo,N,17,31594
45,110000,5.0,James Newton,N,16,31595
49,110000,11.0,Shannon Khan,N,16,31596
38,28800,23.0,Craig Kelly,N,12,31597
37,110000,0.0,Sabrina Perez,N,11,31598
40,50000,3.0,Marcus Jenkins,N,17,31599
37,110000,11.0,Gina Smith,N,16,31600
48,110000,6.0,Rebecca Richmond,N,14,31601
36,44004,4.0,Adrienne Anderson,Y,13,31602
36,110000,9.0,Robert Yates,N,15,31603
37,30000,6.0,Chad Gonzalez,N,12,31604
38,30000,0.0,William Blackburn,Y,15,31605
41,110004,7.0,Kelly Gardner,Y,14,31606
40,28000,18.0,Renee Freeman,N,17,31607
41,28000,9.0,Cheryl Hardin,N,16,31608
40,28000,3.0,Ashley Page,Y,14,31609
43,112000,14.0,Nichole Vasquez,Y,15,31610
45,100000,3.0,Mary Sims,Y,13,31611
38,112224,5.0,Crystal Wilkins,N,13,31612
42,101000,6.0,Victoria Rogers,Y,17,31613
38,114000,22.0,Renee Miller,N,12,31614
40,114000,11.0,Brenda Rhodes,N,17,31615
42,114000,4.0,Timothy Kelley,N,15,31616
40,114054,3.0,Samantha Perkins,N,14,31617
46,114440,0.0,Nicole Malone,N,17,31618
42,114996,2.0,Nathan King,N,12,31619
39,114996,15.0,Jacob Reynolds,N,11,31620
39,44531,0.0,Monica Crane,N,13,31621
36,115000,13.0,James Gibbs,N,15,31622
49,45000,2.0,Brenda Lutz,N,12,31623
44,115000,3.0,Erica Ramos,N,14,31624
46,39000,2.0,Brian Parker,N,12,31625
39,115000,6.0,Marcus Turner,Y,17,31626
45,115000,8.0,Richard Reilly,N,11,31627
41,115000,2.0,Steve Walker,N,11,31628
37,39000,5.0,Joshua Mitchell,N,12,31629
46,116000,6.0,Danielle Cantrell,N,15,31630
46,104000,1.0,Brett Garner,N,15,31631
39,88400,20.0,Steven Cuevas,N,13,31632
45,47000,13.0,Erica Long,Y,11,31633
40,116000,3.0,Lori Ruiz,N,16,31634
50,116000,22.0,Amber Mckenzie,N,17,31635
38,117000,5.0,Crystal Johnston,Y,14,31636
36,117000,3.0,Margaret Whitehead,N,11,31637
37,117000,15.0,Erica Jefferson,N,13,31638
37,117000,3.0,Bonnie Hansen,N,11,31639
38,117400,7.0,Nicole Kelly,N,16,31640
37,39996,2.0,Peggy Garcia,N,13,31641
38,117960,0.0,Alex Barnes,N,17,31642
38,26400,0.0,Zachary Maldonado,Y,14,31643
38,118000,12.0,Jessica Grant,N,12,31644
42,41000,2.0,Shirley Horton,Y,15,31645
45,118000,15.0,Lisa Mosley,N,12,31646
43,47840,27.0,Caitlyn Caldwell,N,12,31647
41,118075,5.0,Ross Roberts,N,13,31648
45,118560,1.0,Tyler Bush,N,15,31649
36,48000,8.0,Danny Chan,N,15,31650
45,119004,13.0,Jeremy Ramirez,N,13,31651
44,120000,6.0,Richard Francis,N,14,31652
41,43439,0.0,Raymond Larson,N,15,31653
36,120000,11.0,Paula Payne,N,11,31654
40,108000,7.0,Rita Harris,N,16,31655
40,25920,2.0,Gloria Parker,N,17,31656
36,50000,4.0,Joshua Parker,N,14,31657
39,108000,3.0,Andrew Whitaker,N,13,31658
36,120000,12.0,Michael Miles,N,15,31659
37,120000,5.0,Sarah Donaldson,N,17,31660
39,108000,6.0,Antonio Trujillo,Y,11,31661
37,50000,1.0,George Ramirez,Y,11,31662
48,120000,18.0,Kristin Vega,Y,17,31663
40,120000,6.0,Chelsey Jackson,N,14,31664
47,120000,9.0,Katie Gordon,N,12,31665
37,25000,2.0,Sarah Jordan,N,11,31666
39,108000,2.0,Paul Jenkins,Y,14,31667
50,120000,0.0,Cathy Taylor,Y,13,31668
40,25000,2.0,Eric Glover,N,11,31669
39,120000,9.0,Michael Reese,N,11,31670
37,91800,21.0,Rhonda Li,Y,12,31671
43,91800,0.0,Jennifer Ball,N,14,31672
42,120000,0.0,Sheila Lewis,N,13,31673
42,120000,18.0,Gregory Montes,N,11,31674
41,120000,8.0,Antonio Ortiz,N,11,31675
38,120000,2.0,Priscilla Gutierrez,N,12,31676
49,120000,12.0,Jacob Davila,N,12,31677
36,120000,5.0,Melissa Hopkins,N,11,31678
40,120000,15.0,Karen Ponce,N,11,31679
38,120000,11.0,Andrew Rice,Y,13,31680
37,91800,0.0,Robin Burnett,Y,16,31681
39,25000,16.0,Dana Lee,N,14,31682
47,25000,2.0,Mario Jones,Y,16,31683
40,120000,2.0,Gary Sanchez,N,15,31684
42,108000,14.0,Joshua Navarro,Y,16,31685
36,120000,21.0,Deanna Castillo,Y,13,31686
36,53550,1.0,Renee Cameron,N,16,31687
37,120996,14.0,Kevin Mccarthy,N,15,31688
39,11820,0.0,Amy Russell,N,11,31689
39,121200,16.0,Betty Hernandez,N,17,31690
43,122000,20.0,Jeremiah Walker,N,11,31691
43,122500,4.0,Dawn Franklin,N,12,31692
37,123000,1.0,Daniel Herrera,Y,16,31693
41,17000,0.0,Emily Hill,N,13,31694
46,17496,6.0,Travis Schaefer,N,13,31695
38,123600,16.0,Dawn Velez,N,14,31696
42,123735,8.0,Jennifer Ruiz,N,16,31697
37,124000,4.0,Eric Lang,N,12,31698
36,124000,2.0,Daniel Moyer,Y,16,31699
38,124000,8.0,Teresa Walker,N,16,31700
37,124000,4.0,Maria Rojas,Y,16,31701
41,24000,3.0,Miguel Vincent,Y,14,31702
42,125000,5.0,Monica Rodriguez,N,12,31703
45,125000,0.0,Heather Robbins,N,14,31704
42,24000,10.0,Jesse Ferrell,N,11,31705
40,22800,0.0,Michael Scott,N,16,31706
39,125000,13.0,Corey Velez,N,11,31707
41,125000,0.0,Leonard Cabrera,N,16,31708
36,125000,14.0,Mary Blair,N,16,31709
39,25140,8.0,Sarah Reed,Y,13,31710
40,125000,3.0,Erika Scott,N,13,31711
40,54000,4.0,Jon Kelly,N,12,31712
43,125000,0.0,Nicholas Alvarez,N,13,31713
41,125000,7.0,Mark Lopez,Y,13,31714
45,125000,14.0,Paul Kane,N,12,31715
50,56000,2.0,Richard Davis,N,15,31716
42,113000,11.0,Raymond Beltran,Y,15,31717
37,125000,1.0,Teresa Villanueva,N,15,31718
42,57000,4.0,Alejandro Smith,Y,12,31719
40,52000,2.0,David Nelson,Y,17,31720
45,126000,5.0,Lori Morton,N,12,31721
44,58000,2.0,Edward Vargas,Y,15,31722
39,126000,3.0,Megan Scott,N,14,31723
38,126000,3.0,Meagan Brooks,Y,14,31724
39,24000,0.0,Melissa Watson,N,11,31725
40,115000,16.0,Brent Garza,N,11,31726
37,60000,0.0,Kevin Simmons,N,15,31727
43,98600,0.0,Ronald Barton,Y,14,31728
42,98603,19.0,Tamara Williams,N,14,31729
46,60000,10.0,Crystal Espinoza,N,17,31730
38,130000,1.0,Jason French,N,14,31731
46,60000,9.0,Laura Mills,N,13,31732
36,60000,2.0,Joshua Stevens,N,16,31733
36,60000,0.0,Michele Campbell,N,12,31734
45,118000,11.0,Heather Griffith,Y,12,31735
38,130000,8.0,Amy Morse,N,11,31736
36,130000,9.0,Kimberly Pearson,N,14,31737
40,100300,2.0,Karen Simmons,N,16,31738
40,130000,0.0,Laura Ford,N,16,31739
39,130000,13.0,Crystal Hill,N,14,31740
37,22800,18.0,Jeffrey Klein,N,15,31741
36,65000,7.0,Kimberly Mcintosh,N,17,31742
41,132000,3.0,Lori Cochran,Y,17,31743
40,132000,7.0,Ian Jennings,N,15,31744
36,65000,7.0,Jeffrey Hester,N,11,31745
39,134000,0.0,Julie Carroll,N,17,31746
42,60000,1.0,Rachael Nichols,Y,15,31747
36,123000,1.0,Eileen Mckenzie,Y,14,31748
41,135000,2.0,Keith Grant,N,13,31749
41,68000,0.0,Michael Porter,Y,12,31750
36,62962,2.0,Christopher Travis,N,13,31751
40,136000,5.0,Karen Nguyen,N,16,31752
36,136000,0.0,Jon Perez,N,15,31753
42,136173,2.0,Cole Fernandez,N,15,31754
50,137000,2.0,Amber Hancock,N,13,31755
37,138000,19.0,Edward Boyd,N,12,31756
43,138000,4.0,Jeffery Young,N,14,31757
36,138000,0.0,Martin Smith,N,12,31758
38,71000,14.0,Tracy Peterson,N,15,31759
45,139380,4.0,Justin Berg,N,12,31760
45,140000,9.0,Bradley Ellis,N,15,31761
38,140000,13.0,Anthony Schmidt,N,11,31762
48,140000,4.0,Jacob Herman,N,11,31763
36,140000,21.0,Peter Reyes,N,11,31764
38,72900,3.0,Charles Holloway,N,12,31765
45,140000,18.0,Judy Gallagher,N,17,31766
41,108800,2.0,Curtis Smith,N,16,31767
41,140000,3.0,William Leon,Y,12,31768
37,74000,7.0,Julie Stewart,N,11,31769
38,140000,0.0,Gregory Hall,N,12,31770
38,140000,1.0,Zachary Guzman,N,16,31771
37,140000,15.0,Alexa Hull,N,12,31772
37,74784,8.0,Maria Carter,N,15,31773
50,69000,8.0,Pamela Byrd,N,17,31774
40,75000,6.0,Whitney Black,N,11,31775
39,128000,12.0,Brenda Anderson,Y,15,31776
36,140000,13.0,Donna Butler,N,11,31777
44,140000,14.0,Derrick Howard,N,14,31778
38,140000,13.0,Robin Hutchinson,N,15,31779
38,140000,2.0,Kyle Holden,N,14,31780
36,140004,4.0,Victoria Edwards,N,11,31781
38,20004,2.0,Rebecca Blankenship,N,12,31782
42,140400,6.0,Brian Castillo,N,14,31783
43,141000,24.0,Walter Howard,N,14,31784
43,141000,9.0,Madeline Guerra,N,16,31785
36,141600,4.0,Hunter Baker,N,16,31786
40,142000,8.0,Danielle Phillips,N,14,31787
47,75000,3.0,Robin Schmidt,Y,17,31788
40,142000,2.0,Brian Walker,N,14,31789
43,142500,7.0,Stephen Lucas,N,15,31790
39,69000,0.0,Suzanne Stafford,N,12,31791
36,144000,1.0,Chris Andrews,N,16,31792
36,144000,0.0,Matthew Hernandez,N,16,31793
37,144000,15.0,Joshua Daniels,Y,14,31794
41,144000,3.0,Richard Hernandez,N,11,31795
37,145000,0.0,William Roman,N,15,31796
36,145000,4.0,Robyn Ryan,N,16,31797
43,145000,1.0,Jennifer Bailey,N,17,31798
40,145000,5.0,Yvette Meyer,N,15,31799
37,146000,5.0,Kiara Smith,Y,16,31800
36,19200,0.0,Angela Hammond,Y,14,31801
40,148350,11.0,Evan Hopkins,N,16,31802
36,81996,4.0,Rachael Meza,N,16,31803
39,150000,9.0,Samantha Garcia,N,15,31804
40,150000,18.0,Thomas Anthony,N,14,31805
42,150000,0.0,Ryan Lopez,N,12,31806
40,150000,2.0,Tammy Curtis,N,14,31807
36,150000,8.0,Katrina Rowe,N,13,31808
36,150000,5.0,Molly Arnold,N,15,31809
40,150000,5.0,Mark Hoffman,N,12,31810
44,150000,17.0,Alison Joyce,N,17,31811
38,150000,3.0,Tracy Skinner,N,13,31812
36,150000,8.0,Gail Cox,N,17,31813
45,88000,12.0,Jose Garcia,Y,12,31814
38,18720,22.0,Nicholas Thomas,N,15,31815
36,150000,20.0,Daniel Cannon,N,16,31816
37,150000,9.0,Anne White,N,12,31817
38,150000,5.0,Brett Gilbert,N,17,31818
41,150000,10.0,Charlotte Mcmillan,N,17,31819
37,117300,12.0,Phyllis Hernandez,N,11,31820
38,150000,0.0,Michael Oconnell,N,13,31821
39,138000,3.0,Maria Parker,N,12,31822
49,150000,0.0,Ashley Schultz,N,16,31823
37,92500,1.0,Shawn Adams,N,14,31824
40,150000,1.0,Thomas Barker,N,15,31825
39,150500,24.0,Kathryn Lee,N,12,31826
42,150750,0.0,Samuel Garrison,N,17,31827
38,151000,8.0,David Munoz,N,12,31828
41,141000,12.0,Elizabeth Hess,N,13,31829
39,49000,0.0,Edward Davis,Y,11,31830
42,153936,26.0,William Riley,N,15,31831
36,155000,9.0,Jacob Wang,N,17,31832
36,155000,12.0,Amy Beasley,N,11,31833
37,155000,11.0,Joshua Gray,N,15,31834
42,37000,0.0,Jared Combs,Y,16,31835
40,36100,9.0,Shannon Wilcox,N,16,31836
47,156000,5.0,Kathleen Lawrence,N,17,31837
37,156000,16.0,Stacey Harmon,N,15,31838
39,156000,2.0,Jared Oneal,N,11,31839
37,145124,21.0,Lisa Bates,N,14,31840
40,160000,3.0,Claudia Dunn,Y,17,31841
40,66000,0.0,Robin Donovan,Y,13,31842
38,160000,12.0,Robert Hanson,N,13,31843
42,160000,0.0,Monica Cooper,N,16,31844
36,42000,7.0,Alex Jenkins,N,14,31845
37,53000,3.0,Robert Valencia,N,15,31846
36,69000,0.0,Alyssa Carter,N,16,31847
37,160000,14.0,Aaron Martin,N,13,31848
36,160000,5.0,Andrea Bradley,Y,15,31849
36,160000,20.0,Richard Lawrence,Y,14,31850
44,45000,0.0,Jennifer Snyder,N,12,31851
40,56472,4.0,Calvin Lane,N,14,31852
39,164000,18.0,Aaron Weaver,Y,14,31853
42,153000,7.0,Carl Nguyen,N,14,31854
40,165000,18.0,Isabella Bennett,N,16,31855
36,75996,6.0,Kimberly Howell,N,12,31856
47,168000,13.0,Matthew Macdonald,N,12,31857
36,170000,13.0,James Avila,N,13,31858
41,170000,11.0,Sherry Kramer,N,11,31859
46,82000,2.0,Dennis Cole,N,16,31860
41,88712,2.0,Renee Stewart,N,15,31861
42,175000,12.0,Connie Ross,Y,13,31862
44,175000,9.0,Ashley Nguyen,N,17,31863
41,138550,8.0,Rebecca Kirk,N,12,31864
38,175000,21.0,Karen Hahn,N,17,31865
44,140787,3.0,Angela Edwards,Y,15,31866
47,178000,31.0,Jane Jordan,N,17,31867
46,180000,31.0,Kevin Cole,N,11,31868
41,180000,13.0,Eddie Garza,N,11,31869
37,181000,11.0,Brandon Johnson,Y,17,31870
40,182004,7.0,Jessica Long,Y,12,31871
38,100000,2.0,Allison Christensen,N,11,31872
48,185000,2.0,Chelsea Lewis,N,14,31873
36,185000,20.0,Emma Harper,N,15,31874
37,185000,15.0,Pamela Hill,N,11,31875
47,187000,5.0,John Lowe,N,16,31876
40,187000,0.0,Louis Stone,N,17,31877
37,108996,15.0,David Santana,Y,13,31878
38,98000,4.0,Alyssa Lyons,Y,15,31879
43,195000,4.0,Laura Livingston,N,12,31880
44,200000,0.0,Marisa Rose,N,11,31881
40,14400,10.0,Kayla Farmer,N,12,31882
36,120000,2.0,Julie Sweeney,N,16,31883
37,200000,3.0,Michael Bright,N,16,31884
38,200000,0.0,Carrie Fisher,N,15,31885
47,204000,6.0,Doris Bradley,Y,13,31886
37,205000,3.0,Sandra Hinton,N,14,31887
36,171870,4.0,Ronald Marquez,Y,11,31888
42,300000,26.0,Sean Hunter,N,15,31889
42,224000,16.0,Mitchell Phillips,N,15,31890
